timestamp,Ct,Dt,Ht,At,CRGt,risk_pct
1779116833.9128337,0.982,0.105,0.663,0.0,0.877,1.7
1779116846.6566203,0.983,0.105,0.668,0.0,0.878,1.67
1779116860.1928365,0.984,0.107,0.673,0.0,0.877,1.65
1779116873.1269035,0.985,0.144,0.678,0.0,0.84,1.8
1779116886.0464773,0.985,0.14,0.683,0.0,0.845,1.76
1779116898.9050922,0.986,0.136,0.678,0.0,0.85,1.76
1779116911.519378,0.981,0.132,0.673,0.0,0.849,1.79
1779116924.7027295,0.981,0.133,0.668,0.0,0.848,1.82
1779116937.8329332,0.982,0.144,0.673,0.0,0.838,1.85
1779116951.0331008,0.982,0.153,0.678,0.0,0.829,1.87
1779116964.0164158,0.977,0.162,0.673,0.0,0.815,1.97
1779116977.3691206,0.977,0.156,0.668,0.0,0.821,1.97
1779116990.6287758,0.977,0.15,0.673,0.0,0.827,1.91
1779117003.5843563,0.978,0.145,0.678,0.0,0.832,1.85
1779117016.6068676,0.978,0.141,0.673,0.0,0.837,1.85
1779117029.417498,0.973,0.137,0.668,0.0,0.836,1.88
1779117042.202559,0.973,0.174,0.663,0.0,0.799,2.13
1779117055.001572,0.973,0.202,0.668,0.0,0.772,2.27
1779117067.817546,0.974,0.226,0.663,0.0,0.747,2.46
1779117080.712619,0.974,0.249,0.658,0.0,0.726,2.66
1779117093.5407586,0.969,0.269,0.653,0.0,0.7,2.9
1779117106.3288908,0.97,0.28,0.648,0.0,0.689,3.03
1779117119.19415,0.97,0.297,0.643,0.0,0.673,3.22
1779117132.0728629,0.97,0.313,0.638,0.0,0.658,3.42
1779117144.8859622,0.971,0.32,0.633,0.0,0.651,3.53
1779117157.7178302,0.972,0.298,0.628,0.0,0.674,3.35
1779117170.4211552,0.973,0.278,0.633,0.0,0.695,3.12
1779117183.2445958,0.974,0.263,0.638,0.0,0.711,2.94
1779117196.0454857,0.974,0.282,0.643,0.0,0.693,3.05
1779117208.8526723,0.975,0.298,0.648,0.0,0.677,3.14
1779117221.6077585,0.976,0.314,0.653,0.0,0.663,3.23
1779117234.4110744,0.977,0.327,0.648,0.0,0.65,3.39
1779117247.2150688,0.978,0.339,0.643,0.0,0.639,3.55
1779117260.0212145,0.979,0.339,0.648,0.0,0.64,3.49
1779117272.797125,0.98,0.35,0.643,0.0,0.63,3.64
1779117285.6320488,0.981,0.343,0.638,0.0,0.638,3.61
1779117298.435201,0.982,0.354,0.643,0.0,0.628,3.66
1779117311.2027733,0.983,0.344,0.638,0.0,0.639,3.6
1779117323.9494593,0.984,0.319,0.643,0.0,0.664,3.3
1779117336.9321194,0.984,0.297,0.648,0.0,0.687,3.05
1779117349.7342434,0.985,0.296,0.653,0.0,0.689,2.99
1779117362.432965,0.986,0.286,0.658,0.0,0.699,2.86
1779117375.1881962,0.987,0.268,0.663,0.0,0.719,2.67
1779117387.9784636,0.987,0.256,0.658,0.0,0.731,2.62
1779117400.7827983,0.988,0.243,0.663,0.0,0.745,2.48
1779117413.5676718,0.989,0.247,0.668,0.0,0.742,2.47
1779117426.2809052,0.989,0.267,0.663,0.0,0.722,2.65
1779117439.0457585,0.99,0.254,0.658,0.0,0.736,2.58
1779117451.824454,0.991,0.238,0.653,0.0,0.752,2.5
1779117464.7196648,0.991,0.259,0.658,0.0,0.732,2.61
1779117477.5166147,0.992,0.278,0.663,0.0,0.713,2.71
1779117490.3040884,0.992,0.271,0.668,0.0,0.721,2.62
1779117503.067018,0.993,0.254,0.673,0.0,0.739,2.45
1779117515.827353,0.993,0.241,0.678,0.0,0.752,2.33
1779117528.7135296,0.993,0.227,0.683,0.0,0.766,2.21
1779117541.5605195,0.994,0.214,0.678,0.0,0.779,2.15
1779117554.5731037,0.994,0.203,0.673,0.0,0.791,2.11
1779117567.3604865,0.994,0.211,0.668,0.0,0.784,2.19
1779117580.1174688,0.995,0.2,0.673,0.0,0.795,2.09
1779117592.8649762,0.995,0.218,0.668,0.0,0.777,2.23
1779117605.697039,0.995,0.238,0.673,0.0,0.758,2.33
1779117618.4490926,0.996,0.25,0.668,0.0,0.746,2.44
1779117631.2395658,0.996,0.27,0.663,0.0,0.726,2.62
1779117644.0437164,0.996,0.287,0.658,0.0,0.709,2.79
1779117656.8270028,0.996,0.284,0.653,0.0,0.713,2.8
1779117669.8199127,0.997,0.265,0.648,0.0,0.731,2.69
1779117682.339867,0.997,0.249,0.653,0.0,0.748,2.53
1779117695.1228845,0.997,0.239,0.658,0.0,0.758,2.42
1779117707.8037376,0.997,0.233,0.663,0.0,0.764,2.35
1779117720.513001,0.997,0.22,0.658,0.0,0.778,2.3
1779117733.2915595,0.998,0.208,0.663,0.0,0.79,2.18
1779117745.9542503,0.998,0.197,0.658,0.0,0.801,2.14
1779117844.9713624,1.0,0.12,0.8,0.0,0.88,1.13
1779117857.90345,0.999,0.11,0.795,0.0,0.889,1.12
1779117870.7321897,0.997,0.113,0.79,0.0,0.884,1.15
1779117883.7149768,0.996,0.12,0.785,0.0,0.877,1.2
1779117896.5575948,0.995,0.126,0.78,0.0,0.87,1.24
1779117909.464485,0.995,0.128,0.775,0.0,0.866,1.26
1779117922.2830815,0.994,0.16,0.77,0.0,0.834,1.41
1779117935.0897555,0.994,0.154,0.765,0.0,0.839,1.41
1779117947.9569483,0.993,0.162,0.76,0.0,0.831,1.46
1779117960.8848484,0.993,0.156,0.755,0.0,0.837,1.46
1779117973.6863241,0.993,0.164,0.75,0.0,0.829,1.52
1779117986.522822,0.993,0.158,0.745,0.0,0.835,1.51
1779117999.2454817,0.993,0.155,0.75,0.005,0.838,1.5
1779118012.0643733,0.993,0.17,0.745,0.006,0.823,1.6
1779118024.7091765,0.993,0.163,0.75,0.011,0.83,1.57
1779118037.4671807,0.993,0.165,0.745,0.011,0.828,1.6
1779118050.1294441,0.993,0.166,0.74,0.012,0.827,1.64
1779118062.7728927,0.994,0.16,0.735,0.012,0.834,1.63
1779118075.6595488,0.994,0.154,0.73,0.013,0.84,1.63
1779118088.3654315,0.994,0.154,0.725,0.013,0.84,1.65
1779118101.1092932,0.994,0.159,0.72,0.013,0.835,1.7
1779118113.7936695,0.994,0.169,0.715,0.013,0.825,1.78
1779118126.45545,0.995,0.178,0.71,0.012,0.816,1.84
1779118139.1660993,0.995,0.17,0.705,0.012,0.824,1.82
1779118151.775196,0.995,0.163,0.71,0.012,0.832,1.76
1779118164.5871453,0.995,0.157,0.715,0.012,0.838,1.71
1779118177.1954103,0.995,0.151,0.71,0.011,0.844,1.69
1779118189.9720838,0.996,0.146,0.705,0.011,0.849,1.69
1779118202.7079306,0.996,0.142,0.7,0.011,0.854,1.69
1779118215.3504229,0.996,0.137,0.695,0.01,0.859,1.69
1779118228.0316932,0.996,0.134,0.69,0.01,0.863,1.7
1779118240.553733,0.996,0.13,0.685,0.01,0.866,1.7
1779118253.2203379,0.997,0.127,0.69,0.009,0.869,1.65
1779118265.8394094,0.997,0.125,0.685,0.009,0.872,1.67
1779118278.5100558,0.997,0.122,0.68,0.008,0.875,1.67
1779118291.1886585,0.997,0.155,0.675,0.008,0.842,1.87
1779118303.8675919,0.997,0.184,0.67,0.008,0.813,2.06
1779118316.5127301,0.997,0.179,0.665,0.007,0.819,2.05
1779118329.2208683,0.998,0.171,0.66,0.007,0.827,2.03
1779118341.7405639,0.998,0.164,0.655,0.007,0.834,2.02
1779118354.3663714,0.998,0.157,0.65,0.006,0.841,2.0
1779118366.9807563,0.998,0.152,0.645,0.006,0.846,2.0
1779118379.6309707,0.998,0.181,0.64,0.006,0.817,2.2
1779118392.22545,0.998,0.208,0.635,0.005,0.79,2.41
1779118404.9687822,0.998,0.197,0.64,0.005,0.801,2.3
1779118417.8316903,0.998,0.188,0.635,0.005,0.811,2.27
1779118431.4649568,0.998,0.183,0.63,0.004,0.816,2.26
1779118444.119076,0.999,0.175,0.625,0.004,0.824,2.24
1779118456.8575034,0.999,0.167,0.62,0.004,0.831,2.22
1779118469.7437112,0.999,0.163,0.615,0.004,0.835,2.23
1779118482.5770056,0.999,0.163,0.62,0.004,0.836,2.2
1779118495.4908755,0.999,0.165,0.625,0.003,0.834,2.17
1779118508.462828,0.999,0.178,0.62,0.003,0.821,2.28
1779118521.364161,0.999,0.17,0.615,0.003,0.829,2.26
1779118534.2579625,0.994,0.163,0.61,0.003,0.831,2.28
1779118547.0994813,0.994,0.159,0.605,0.003,0.834,2.29
1779118560.002055,0.993,0.157,0.6,0.002,0.836,2.31
1779118572.8667498,0.993,0.155,0.595,0.002,0.838,2.33
1779118585.6722314,0.993,0.156,0.59,0.002,0.837,2.37
1779118598.5283446,0.993,0.15,0.585,0.002,0.842,2.36
1779118611.3489802,0.993,0.145,0.58,0.002,0.847,2.36
1779118624.053687,0.988,0.141,0.575,0.002,0.847,2.41
1779118636.819988,0.987,0.137,0.57,0.002,0.851,2.42
1779118649.7986236,0.987,0.133,0.565,0.002,0.854,2.43
1779118662.5662596,0.987,0.138,0.56,0.002,0.849,2.5
1779118675.3543134,0.987,0.134,0.555,0.001,0.853,2.5
1779118688.2078252,0.987,0.131,0.55,0.001,0.856,2.51
1779118700.9968798,0.982,0.128,0.545,0.001,0.854,2.56
1779118713.8003557,0.982,0.135,0.54,0.001,0.847,2.65
1779118726.4628541,0.982,0.143,0.545,0.001,0.838,2.67
1779118739.2126207,0.982,0.151,0.54,0.001,0.831,2.77
1779118752.0428615,0.982,0.146,0.535,0.001,0.836,2.77
1779118764.9978657,0.982,0.141,0.53,0.001,0.841,2.77
1779118776.773164,0.982,0.14,0.525,0.001,0.842,2.81
1779118789.3295708,0.977,0.136,0.52,0.001,0.841,2.86
1779118801.809391,0.977,0.14,0.515,0.001,0.837,2.93
1779118814.3019567,0.977,0.145,0.51,0.001,0.833,3.01
1779118826.555958,0.978,0.167,0.515,0.001,0.81,3.15
1779118839.163739,0.978,0.161,0.51,0.001,0.817,3.15
1779118851.8743467,0.979,0.157,0.505,0.001,0.822,3.15
1779118864.4796846,0.979,0.157,0.5,0.001,0.822,3.19
1779118876.94911,0.98,0.157,0.495,0.0,0.822,3.22
1779118889.6338813,0.98,0.158,0.5,0.0,0.823,3.18
1779118902.3538687,0.981,0.152,0.505,0.0,0.829,3.07
1779118915.1016924,0.982,0.147,0.5,0.0,0.835,3.07
1779118927.7698205,0.982,0.142,0.495,0.0,0.84,3.07
1779118940.4860098,0.983,0.138,0.49,0.0,0.845,3.07
1779118953.288539,0.984,0.134,0.485,0.0,0.85,3.07
1779118966.0696862,0.984,0.134,0.48,0.0,0.851,3.11
1779118978.8568127,0.985,0.13,0.475,0.0,0.855,3.11
1779118991.6473565,0.986,0.127,0.47,0.0,0.859,3.12
1779119004.271221,0.986,0.124,0.465,0.0,0.862,3.14
1779119016.8540554,0.987,0.122,0.47,0.0,0.865,3.07
1779119029.591695,0.988,0.122,0.475,0.0,0.866,3.02
1779119042.2743256,0.988,0.122,0.47,0.0,0.867,3.06
1779156906.2154696,1.0,0.128,0.8,0.0,0.872,1.16
1779156917.5080214,0.999,0.1,0.795,0.005,0.899,1.11
1779156928.7021847,0.997,0.1,0.79,0.01,0.897,1.15
1779156939.8495212,0.996,0.1,0.785,0.015,0.896,1.19
1779156950.954745,0.996,0.1,0.78,0.02,0.896,1.23
1779156962.0800793,0.995,0.1,0.775,0.025,0.895,1.27
1779156973.2145462,0.995,0.1,0.77,0.03,0.895,1.31
1779156984.330258,0.994,0.1,0.765,0.035,0.894,1.36
1779156995.5798352,0.994,0.1,0.76,0.04,0.894,1.4
1779157006.686627,0.994,0.1,0.755,0.045,0.894,1.45
1779157017.8372598,0.994,0.1,0.75,0.05,0.894,1.5
1779157028.9670103,0.993,0.1,0.755,0.055,0.893,1.51
1779157040.1016784,0.993,0.1,0.76,0.06,0.893,1.51
1779157051.235244,0.994,0.1,0.765,0.065,0.894,1.51
1779157062.413266,0.994,0.1,0.77,0.069,0.894,1.51
1779157073.5802968,0.994,0.1,0.775,0.07,0.894,1.49
1779157084.6771452,0.994,0.1,0.78,0.07,0.894,1.47
1779157095.8342576,0.994,0.1,0.785,0.07,0.894,1.45
1779157106.967316,0.994,0.1,0.78,0.069,0.894,1.47
1779157118.0911682,0.994,0.1,0.785,0.068,0.894,1.44
1779157129.22077,0.995,0.1,0.79,0.067,0.895,1.41
1779157140.3697073,0.995,0.1,0.795,0.065,0.895,1.38
1779157151.5230613,0.995,0.1,0.8,0.063,0.895,1.35
1779157162.6498225,0.995,0.1,0.805,0.062,0.895,1.33
1779157173.8435266,0.995,0.1,0.81,0.06,0.895,1.3
1779157185.0039198,0.996,0.1,0.815,0.058,0.896,1.27
1779157196.144321,0.996,0.1,0.82,0.055,0.896,1.24
1779157207.3034444,0.996,0.1,0.825,0.053,0.896,1.21
1779157218.51299,0.996,0.1,0.83,0.051,0.896,1.18
1779157229.8033118,0.996,0.1,0.835,0.049,0.896,1.16
1779157240.9165053,0.996,0.1,0.84,0.047,0.896,1.13
1779157252.0778642,0.997,0.1,0.845,0.045,0.897,1.11
1779157263.184978,0.997,0.1,0.85,0.043,0.897,1.08
1779157274.2933865,0.997,0.1,0.855,0.041,0.897,1.06
1779157285.410832,0.997,0.1,0.86,0.039,0.897,1.04
1779157296.5340962,0.997,0.1,0.865,0.044,0.897,1.04
1779157307.5507936,0.997,0.1,0.866,0.051,0.897,1.06
1779157318.682685,0.997,0.1,0.87,0.044,0.897,1.02
1779157329.7934747,0.998,0.1,0.875,0.045,0.898,1.01
1779157340.9439166,0.998,0.1,0.88,0.045,0.898,1.0
1779157352.066519,0.998,0.1,0.885,0.045,0.898,0.98
1779157363.1873724,0.998,0.1,0.89,0.044,0.898,0.96
1779157374.2994335,0.998,0.1,0.895,0.044,0.898,0.95
1779157385.4218946,0.998,0.1,0.9,0.044,0.898,0.94
1779157396.4745247,0.998,0.1,0.905,0.043,0.898,0.92
1779157407.619802,0.998,0.1,0.91,0.048,0.898,0.92
1779157418.7047577,0.998,0.1,0.911,0.054,0.898,0.94
1779157429.806121,0.998,0.1,0.912,0.06,0.898,0.96
1779157440.882171,0.998,0.1,0.913,0.066,0.898,0.97
1779157451.977268,0.998,0.1,0.914,0.072,0.898,0.99
1779157463.059853,0.998,0.1,0.915,0.077,0.898,1.01
1779157474.1462107,0.998,0.1,0.916,0.082,0.898,1.02
1779157485.27667,0.998,0.1,0.916,0.047,0.898,0.9
1779157496.3672993,0.999,0.1,0.921,0.045,0.899,0.88
1779157507.6188054,0.999,0.1,0.926,0.043,0.899,0.86
1779157518.7805963,0.999,0.1,0.931,0.041,0.899,0.84
1779157529.9378924,0.999,0.1,0.936,0.039,0.899,0.83
1779157541.0981112,0.999,0.1,0.941,0.037,0.899,0.81
1779157552.3478208,0.999,0.139,0.946,0.035,0.86,0.88
1779157563.634809,0.999,0.135,0.951,0.033,0.864,0.86
1779157574.8869648,0.999,0.132,0.946,0.031,0.867,0.85
1779157586.1420648,0.999,0.128,0.95,0.036,0.871,0.85
1779157597.661543,0.999,0.126,0.953,0.041,0.874,0.85
1779157608.8821929,0.999,0.123,0.948,0.039,0.876,0.85
1779157620.0966709,0.999,0.121,0.951,0.044,0.879,0.85
1779157631.2853408,0.999,0.119,0.946,0.041,0.881,0.85
1779157642.4918563,0.999,0.152,0.948,0.038,0.848,0.92
1779157653.689525,0.999,0.182,0.943,0.035,0.818,1.01
1779157664.756574,0.999,0.208,0.946,0.033,0.791,1.07
1779157676.0123158,0.999,0.233,0.948,0.031,0.767,1.14
1779157687.2505503,1.0,0.254,0.95,0.029,0.745,1.19
1779157698.466225,1.0,0.264,0.952,0.027,0.736,1.21
1779157709.7022882,1.0,0.282,0.954,0.025,0.717,1.26
1779157720.924216,1.0,0.299,0.949,0.023,0.7,1.33
1779157732.233991,1.0,0.314,0.944,0.022,0.685,1.41
1779157743.429333,1.0,0.328,0.945,0.02,0.672,1.45
1779157754.6839697,1.0,0.34,0.947,0.019,0.66,1.49
1779157765.9787946,1.0,0.351,0.949,0.018,0.649,1.52
1779157777.2477272,1.0,0.351,0.95,0.016,0.649,1.51
1779157788.5635788,1.0,0.361,0.952,0.015,0.639,1.53
1779157799.7680507,1.0,0.34,0.954,0.014,0.66,1.43
1779157811.099406,1.0,0.33,0.956,0.013,0.67,1.38
1779157822.4060864,1.0,0.321,0.958,0.012,0.679,1.33
1779157833.6510894,1.0,0.329,0.96,0.012,0.671,1.35
1779157844.7977045,1.0,0.306,0.961,0.011,0.694,1.26
1779157855.9356608,1.0,0.296,0.956,0.01,0.704,1.24
1779157867.1463509,1.0,0.29,0.951,0.009,0.709,1.23
1779157878.4101605,1.0,0.285,0.946,0.009,0.715,1.23
1779157889.7245064,0.995,0.283,0.941,0.008,0.712,1.25
1779157901.0890012,0.99,0.265,0.936,0.008,0.725,1.22
1779157912.3277965,0.989,0.248,0.931,0.007,0.741,1.18
1779157923.5444381,0.988,0.239,0.926,0.007,0.749,1.17
1779157934.7083633,0.988,0.225,0.927,0.006,0.763,1.12
1779157946.0125704,0.987,0.213,0.922,0.006,0.775,1.1
1779157957.2445993,0.987,0.201,0.917,0.005,0.786,1.07
1779157968.4386404,0.987,0.191,0.917,0.005,0.796,1.04
1779157979.6418612,0.982,0.182,0.912,0.005,0.8,1.05
1779157990.8623672,0.977,0.174,0.907,0.004,0.803,1.05
1779158002.1289403,0.972,0.167,0.902,0.004,0.806,1.06
1779158013.3868625,0.967,0.16,0.897,0.004,0.807,1.07
1779158024.6012256,0.966,0.154,0.892,0.004,0.812,1.07
1779158035.8290322,0.965,0.168,0.887,0.003,0.797,1.13
1779158046.98103,0.964,0.189,0.889,0.003,0.776,1.19
1779158058.1704557,0.964,0.18,0.884,0.003,0.784,1.18
1779158069.3748248,0.964,0.172,0.886,0.003,0.792,1.15
1779158080.411168,0.965,0.165,0.888,0.003,0.8,1.11
1779158091.816426,0.965,0.167,0.891,0.002,0.799,1.11
1779158103.0964997,0.966,0.179,0.894,0.002,0.786,1.13
1779158114.170473,0.967,0.206,0.898,0.002,0.76,1.21
1779158125.3807633,0.967,0.201,0.901,0.002,0.766,1.18
1779158136.6035628,0.968,0.226,0.905,0.002,0.742,1.25
1779158147.8715289,0.969,0.219,0.908,0.002,0.75,1.21
1779158159.205155,0.97,0.218,0.912,0.002,0.753,1.19
1779158170.4868717,0.972,0.241,0.916,0.001,0.731,1.24
1779158181.7534337,0.967,0.227,0.911,0.001,0.74,1.23
1779158192.9608073,0.962,0.214,0.906,0.001,0.748,1.22
1779158204.128191,0.962,0.203,0.901,0.001,0.759,1.2
1779158215.3743012,0.957,0.192,0.896,0.001,0.765,1.2
1779158226.610023,0.957,0.183,0.891,0.001,0.774,1.18
1779158237.8580065,0.952,0.175,0.886,0.001,0.777,1.19
1779158249.2119105,0.947,0.181,0.881,0.001,0.766,1.25
1779158260.4235609,0.947,0.208,0.884,0.001,0.739,1.33
1779158271.5134668,0.948,0.197,0.879,0.001,0.75,1.31
1779158282.70463,0.948,0.188,0.883,0.001,0.761,1.26
1779158293.8914034,0.949,0.187,0.886,0.001,0.762,1.24
1779160570.685601,0.95,0.19,0.89,0.001,0.761,1.23
1779160583.625609,0.952,0.181,0.894,0.001,0.771,1.18
1779160595.1206179,0.953,0.173,0.889,0.001,0.781,1.17
1779160606.1616023,0.948,0.165,0.884,0.001,0.783,1.18
1779160617.338139,0.949,0.159,0.879,0.0,0.791,1.16
1779160628.4165127,0.951,0.153,0.883,0.0,0.798,1.13
1779160640.1167912,0.952,0.148,0.887,0.0,0.805,1.09
1779160651.2995005,0.954,0.148,0.882,0.0,0.805,1.1
1779160662.428156,0.955,0.144,0.886,0.005,0.812,1.09
1779160673.687651,0.957,0.139,0.891,0.006,0.818,1.06
1779160684.8923304,0.959,0.135,0.895,0.006,0.823,1.03
1779160696.112971,0.96,0.132,0.899,0.006,0.829,1.01
1779160707.304596,0.962,0.129,0.904,0.007,0.833,0.98
1779160790.4423423,1.0,0.1,0.8,0.0,0.9,1.07
1779160801.685664,0.999,0.1,0.795,0.005,0.899,1.11
1779160812.9208481,0.998,0.1,0.79,0.01,0.898,1.15
1779160824.1133435,0.997,0.1,0.785,0.015,0.897,1.2
1779160835.4195213,0.996,0.1,0.78,0.02,0.896,1.24
1779160846.662784,0.995,0.1,0.775,0.025,0.895,1.29
1779160857.870563,0.995,0.1,0.77,0.03,0.895,1.34
1779160869.1144612,0.995,0.1,0.765,0.035,0.895,1.38
1779160880.43023,0.994,0.1,0.76,0.04,0.894,1.44
1779160891.575632,0.994,0.1,0.755,0.045,0.894,1.49
1779160902.8574202,0.994,0.1,0.75,0.047,0.894,1.52
1779160914.1046097,0.994,0.1,0.755,0.052,0.894,1.53
1779160925.4836996,0.994,0.135,0.76,0.057,0.859,1.71
1779160936.798386,0.994,0.166,0.765,0.058,0.827,1.85
1779160947.9420044,0.994,0.195,0.77,0.059,0.799,1.98
1779160959.2109175,0.994,0.22,0.775,0.059,0.774,2.1
1779160970.4479156,0.994,0.208,0.78,0.058,0.786,1.99
1779160981.617093,0.994,0.197,0.785,0.057,0.797,1.9
1779160993.0149505,0.995,0.188,0.79,0.056,0.807,1.81
1779161004.180316,0.995,0.179,0.785,0.055,0.816,1.78
1779161015.3681717,0.995,0.171,0.79,0.054,0.824,1.71
1779161027.0426023,0.995,0.164,0.795,0.052,0.831,1.64
1779161038.307094,0.995,0.163,0.8,0.051,0.832,1.6
1779161049.5171716,0.995,0.157,0.805,0.049,0.839,1.54
1779161060.6994386,0.996,0.151,0.81,0.047,0.845,1.47
1779161064.0857825,0.996,0.146,0.815,0.045,0.85,1.42
1779161075.2047274,0.996,0.141,0.81,0.044,0.855,1.42
1779161086.3057675,0.996,0.137,0.815,0.042,0.859,1.37
1779161097.4918566,0.996,0.134,0.81,0.04,0.863,1.36
1779161108.6900587,0.997,0.136,0.805,0.038,0.861,1.38
1779161119.8810034,0.997,0.138,0.8,0.036,0.859,1.39
1779161131.0310519,0.997,0.162,0.805,0.035,0.835,1.47
1779161142.2421203,0.997,0.191,0.81,0.033,0.806,1.56
1779161153.4569552,0.997,0.217,0.805,0.031,0.78,1.69
1779161164.701536,0.997,0.213,0.81,0.03,0.784,1.64
1779161175.8954086,0.997,0.202,0.805,0.028,0.795,1.6
1779161187.0951796,0.998,0.192,0.8,0.027,0.806,1.56
1779161198.256446,0.998,0.183,0.795,0.025,0.815,1.53
1779161209.4258502,0.998,0.202,0.79,0.024,0.795,1.64
1779161220.663122,0.998,0.212,0.785,0.023,0.786,1.7
1779161231.827595,0.998,0.201,0.78,0.022,0.797,1.67
1779161242.8645346,0.998,0.226,0.785,0.02,0.773,1.75
1779161253.976142,0.998,0.213,0.78,0.019,0.785,1.7
1779161265.1131213,0.998,0.233,0.775,0.018,0.766,1.82
1779161276.273238,0.998,0.254,0.78,0.017,0.744,1.9
1779161287.4153423,0.999,0.27,0.775,0.016,0.729,2.01
1779161298.5855541,0.999,0.27,0.78,0.015,0.729,1.97
1779161309.7181063,0.999,0.286,0.785,0.014,0.713,2.02
1779161320.877472,0.999,0.273,0.78,0.013,0.726,1.97
1779161331.9446032,0.999,0.261,0.775,0.013,0.737,1.93
1779161343.0651648,0.999,0.279,0.78,0.012,0.72,2.0
1779161354.2431185,0.999,0.296,0.775,0.011,0.703,2.12
1779161365.3959522,0.999,0.31,0.78,0.011,0.689,2.17
1779161376.526099,0.999,0.324,0.775,0.01,0.675,2.28
1779161387.724256,0.999,0.337,0.78,0.009,0.662,2.33
1779161398.8737664,0.999,0.348,0.785,0.009,0.651,2.37
1779161410.0376775,0.999,0.343,0.79,0.008,0.656,2.29
1779161421.23437,0.999,0.333,0.795,0.008,0.667,2.2
1779161432.3782625,0.999,0.329,0.79,0.007,0.67,2.19
1779161443.5453556,0.999,0.32,0.785,0.007,0.679,2.17
1779161454.6588397,0.999,0.333,0.78,0.006,0.666,2.27
1779161465.8304272,0.999,0.341,0.775,0.006,0.659,2.36
1779161477.0049617,1.0,0.352,0.77,0.006,0.648,2.46
1779161488.1225195,1.0,0.361,0.765,0.005,0.638,2.55
1779161499.1565492,1.0,0.358,0.77,0.005,0.642,2.5
1779161510.2858424,1.0,0.332,0.775,0.005,0.668,2.28
1779161521.4829984,1.0,0.344,0.77,0.004,0.656,2.39
1779161532.7804651,1.0,0.354,0.765,0.004,0.645,2.49
1779161543.967014,1.0,0.364,0.77,0.004,0.636,2.53
1779161555.2407904,1.0,0.337,0.765,0.004,0.662,2.37
1779161566.4418285,1.0,0.314,0.76,0.003,0.686,2.25
1779161577.6775813,1.0,0.292,0.765,0.003,0.707,2.08
1779161588.8846555,1.0,0.273,0.76,0.003,0.727,2.0
1779161600.0641406,1.0,0.291,0.755,0.003,0.709,2.13
1779161611.3530307,1.0,0.275,0.75,0.003,0.725,2.07
1779161622.4957924,1.0,0.257,0.755,0.002,0.743,1.93
1779161633.7034976,1.0,0.276,0.75,0.002,0.723,2.07
1779161644.7850728,1.0,0.259,0.745,0.002,0.741,2.0
1779161655.9259489,1.0,0.243,0.75,0.002,0.757,1.88
1779161667.1065283,1.0,0.229,0.755,0.002,0.771,1.78
1779161678.2642524,1.0,0.235,0.75,0.002,0.764,1.84
1779161689.4166174,1.0,0.257,0.755,0.002,0.743,1.93
1779161700.607026,1.0,0.241,0.76,0.002,0.759,1.82
1779161711.7451704,1.0,0.227,0.755,0.001,0.773,1.76
1779161722.8759682,1.0,0.22,0.75,0.001,0.78,1.75
1779161733.9401634,1.0,0.208,0.745,0.001,0.792,1.72
1779161745.0604188,1.0,0.2,0.75,0.001,0.8,1.65
1779161756.1862671,1.0,0.19,0.745,0.001,0.81,1.63
1779161767.3666804,1.0,0.181,0.75,0.001,0.819,1.57
1779161778.4865746,1.0,0.173,0.745,0.001,0.827,1.55
1779161789.6168997,0.995,0.166,0.74,0.001,0.829,1.57
1779161800.7057981,0.994,0.159,0.745,0.001,0.835,1.52
1779161811.7533643,0.989,0.153,0.74,0.001,0.836,1.53
1779161823.406253,0.989,0.148,0.745,0.001,0.841,1.49
1779161834.7284453,0.988,0.149,0.74,0.001,0.839,1.52
1779161845.8835304,0.983,0.144,0.735,0.001,0.839,1.54
1779161856.9126723,0.982,0.174,0.74,0.001,0.808,1.66
1779161868.081446,0.982,0.202,0.745,0.001,0.78,1.78
1779161879.2347977,0.981,0.192,0.75,0.001,0.789,1.71
1779161890.3620348,0.981,0.183,0.755,0.0,0.798,1.63
1779161901.5228245,0.981,0.174,0.76,0.0,0.807,1.57
1779161912.7702649,0.981,0.167,0.765,0.0,0.814,1.51
1779161923.872406,0.981,0.195,0.77,0.0,0.786,1.62
1779161936.5909345,0.982,0.22,0.765,0.0,0.762,1.76
1779161949.2882469,0.982,0.208,0.76,0.0,0.774,1.72
1779161961.644449,0.982,0.197,0.765,0.0,0.786,1.65
1779161974.503637,0.983,0.187,0.77,0.0,0.796,1.57
1779161987.3234239,0.983,0.178,0.765,0.0,0.805,1.55
1779162000.0903406,0.984,0.171,0.76,0.0,0.813,1.54
1779162012.7567542,0.979,0.164,0.755,0.0,0.816,1.55
1779162025.4843926,0.979,0.157,0.75,0.0,0.822,1.55
1779162038.2648668,0.979,0.151,0.755,0.0,0.828,1.5
1779162051.0248516,0.98,0.146,0.76,0.0,0.833,1.45
1779162063.9032478,0.98,0.142,0.765,0.0,0.839,1.41
1779162076.6357925,0.981,0.138,0.76,0.0,0.843,1.41
1779162089.4131737,0.981,0.134,0.755,0.0,0.847,1.42
1779162102.2365136,0.976,0.13,0.75,0.0,0.846,1.44
1779162115.1526322,0.976,0.127,0.745,0.0,0.849,1.45
1779162127.7906067,0.977,0.125,0.74,0.0,0.852,1.46
1779162140.563875,0.977,0.122,0.735,0.0,0.855,1.47
1779162153.4116523,0.978,0.14,0.73,0.0,0.838,1.56
